ID,Name,City,State,Rating (YP),Count (YP),Rating (TA),Count (TA),Amenity_Family,Amenity_Alcohol,Amenity_Outdoor,Amenity_Wifi,Amenity_Group,Amenity_Reservation,Amenity_Wheelchair,Years,Address,Website
566265739,North Italia Birmingham,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,225 Summit Boulevardsuite 1100,https://www.northitalia.com/locations/birmingham-al
555205868,Innova Coffee,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4700 Colonnade Pl,https://www.innovacoffee.com
553242547,The Ice Cream Shop,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1500 Lakeshore Pkwy,N/A
520284247,Rib It Up,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,830 1st Ave,N/A
546259940,Gumbo to Geaux at the Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1429 Woodward Rd,N/A
549058645,Fresh Out the Grease,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1429 Woodward Rd,N/A
567681658,The Dinner Detective,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,8 Perimeter Park S,https://www.thedinnerdetective.com
551746254,City Bowls,Birmingham,AL,N/A,N/A,4.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,3036 Healthy Way,http://www.thecitybowls.com
548702603,Teresa & Son Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1486 Minor Pkwy,N/A
537576199,Life Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,YES,NO,NO,YES,N/A,3051 Healthy Way,http://lifetimefitness.com
469093924,Bravo Foods,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,Bessemer Super Hwy,N/A
506355757,Wingout Express,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,15,9201 Parkway E,http://www.wingoutbham.com
495069309,R & l Foods,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,104 Bessemer Super Hwy,N/A
505083119,Peet's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,9248 Parkway E,http://www.peets.com
527862680,Moons Style,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,226 Gadsden Hwy,N/A
495431020,Chik N Out,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1550 Montgomery Hwy Ste P,N/A
556161304,EZ Street Wings,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5005 Jefferson Ave SW,N/A
562544991,Maravilla's Mexican Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2463 Palomino Ln,N/A
482331983,Peet's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1584 Montgomery Hwy,http://www.peets.com
474543464,Full Moon Bar-B-Que,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3081 Lorna Rd Ste 102,http://www.fullmoonbbq.com
548667536,Wild Roast Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,5,585 Shades Crest Rd,https://www.wildroastcafe.com
467887447,Marias Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,501 Cahaba Park Cir,N/A
482369719,Peet's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4616 Highway 280,http://www.peets.com
560231663,Rosato's Deli,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,909 Park Pl,N/A
569799666,Pasqually's Pizza & Wings,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4647 Highway 280,http://pasquallyspizza.com
1904098,Morelia Mexican Store,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,YES,NO,NO,16,2105 Chapel Hill Rd,N/A
3365957,Kanellis Enterprises Inc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,613 Springville Rd,http://costasfamous.com
537207618,Twisted Root Burger,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,YES,NO,NO,NO,N/A,2501 Old Rocky Ridge Rd,http://www.twistedrootburgerco.com/birmingham
571787492,Taqueria Tafoya,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3947 Pinson Valley Pkwy,N/A
481340757,City Blends Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3447 Lorna Rd,N/A
554663916,Casa Fiesta,Birmingham,AL,N/A,N/A,3.5,3,NO,NO,NO,NO,NO,NO,NO,N/A,110 Inverness Plz,http://www.casafiestamexican.com
516936737,Scott's Diner,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,900 9th Ave,N/A
1994653,Kenny Roger's Roasters,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,30,1189 Center Point Pkwy,N/A
527282732,Cortyard Oyster Bar And Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4846 Highway 280,N/A
531867144,Kat's Kreations (Center Point Pkwy),Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1204 Center Point Pkwy,N/A
532637330,Gianmarco Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,17,5291 Valleydale Rd,http://www.ginzabirmingham.com
537108213,Kobe Japanese Steakhouse & Sushi,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,340 Inverness Cors,N/A
504433003,Newk's Eatery,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,YES,NO,NO,NO,9,950 Inverness Cors,http://newks.com
514305582,Cowboy Chicken,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,830 Inverness Cors,http://www.cowboychicken.com
520974730,Taqueria Los Diaz,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,6233 Blocton Ave,N/A
567708560,Wings R King,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2802 Lakeshore Pkwy,https://www.wingrkings.com/directions
534858568,Milo's Hamburgers,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1210 Inverness Clfs,N/A
564555877,Chef Prevo,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1317 Monterey Dr,N/A
562550289,Home Town Fare,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3623 Market St,https://www.hometownfarerb.com/contact
454095172,East of the MS Diner,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2121 Oakwood Dr,N/A
567960617,UAB the Commons on the Green,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,900 16th St,http://uab.edu/students/dining/images/weekly-menu/WeeklyMenu.htm
522025944,Zoes Kitchen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,YES,NO,29,5247 Highway 280,http://www.zoeskitchen.com
469455160,Bob Baumhower’s Wings Sports Grille,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,YES,N/A,5267 Highway 280,N/A
534724487,Mexican Trojas,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5287 Highway 280,N/A
555210013,Las Trojas Cantina,Birmingham,AL,N/A,N/A,3.0,31,NO,NO,NO,NO,NO,NO,NO,N/A,5287 Highway 280  Brook Highland Shopping Center,N/A
541705544,Ironstone Pizza,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3780 Riverchase Vlg,http://www.ironstonepizza.com
575683206,Super Chix - Greystone,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5357 Highway 280 Unit 280,https://superchix.com
556048480,Hootie's Burger Bar,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1917 Edwards Lake Rd,N/A
567687986,El Co,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1905 Edwards Lake Rd,https://elcompataco.com
496078573,Newk's Eatery,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3821 Lorna Rd,http://newks.com
547304699,Straylight,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,10,2200 Resource Dr,N/A
563274527,Joy Wings & Stuff,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1671 Center Point Pkwy,N/A
544143427,Brow Lesh Bar,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1727 Center Point Pkwy,N/A
16150266,Pops Donuts,Birmingham,AL,N/A,N/A,5.0,3,NO,NO,NO,NO,NO,NO,NO,19,1819 Center Point Pkwy,N/A
548362209,El Taquero,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1835 Center Point Pkwy,N/A
451193701,I Love Sushi,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5424 Highway 280,N/A
19430264,La Dama Italian Bistro,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5084 Pinnacle Sq,http://www.ladamapizzeria.com
530583146,Casa Fiesta Mexican Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,7,5084 Pinnacle Sq,N/A
10246257,Prairie Fire Grille,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5426 Highway 280,N/A
482339814,Peet's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1654 Gadsden Hwy,N/A
505208297,Deliciou's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,YES,NO,N/A,5479 Highway 280,N/A
511090360,Delicio's Pizza & Pasta,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,NO,NO,N/A,5479 Highway 280,N/A
567899617,Fresh Set,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5029 Pinnacle Sq,N/A
567906778,Chicken Sammy's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5029 Pinnacle Sq,N/A
482341637,Peet's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,410 Doug Baker Blvd,http://www.peets.com
18277309,Classic Joe's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,611 Doug Baker Blvd,N/A
557617045,East 59 Cafe at Lee Branch,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,9,701 Doug Baker Blvd Ste 103,http://www.east59.net
456191705,A Cut Above,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3228 Garden Ln,http://www.acutabovehair.com
548713485,ROSATI's PIZZA,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,210 Doug Baker Blvd,N/A
521870549,Blowfish,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,YES,NO,NO,NO,8,5479 Highway 280 Ste 102,N/A
561742718,It's Just Wings,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1676 Gadsden Hwy,https://locations.itsjustwings.com
533208196,Fire Walk,Birmingham,AL,N/A,N/A,2.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,2300 Center Point Pkwy,http://www.firewok.net
521165894,Geogia Pit,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5492 Highway 280,N/A
564556930,Alabama Smoke BBQ,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5492 Highway 280,N/A
561658217,Wendling Natalie,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5501 Highway 280,N/A
562545041,The Original Hotdog Factory,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2400 Center Point Pkwy,N/A
557767321,Miami Cafe Fusion,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5511 Highway 280,N/A
566991078,Grand Ticino,Birmingham,AL,N/A,N/A,4.5,2,NO,NO,NO,NO,NO,NO,NO,N/A,5511 Highway 280 Ste 109,http://www.grandticino.com/grand-ticino-photos.html
565089667,Brennan's Irish Pub,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3327 Chase Ct,N/A
547749493,Einstein Bros Bagels,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,4000 Eagle Point Corporate Dr,N/A
567688286,Tacos Toluca,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5118 Pinson Valley Pkwy,N/A
566626431,Crawdaddy's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2247 Pelham Pkwy,http://www.crawdaddysal.com
567710973,The Sweetest Booth,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,300 Carlow Ln,https://thesweetestbooth.com/pages/contact
567966866,OHenry's Coffees,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,300 Carlow Ln,https://ohenryscoffees.com/locations/ohenrys-coffees-dunnavant-valley-birmingham-al
535548256,CiCi's Pizza,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5915 Trussville Crossings Pkwy,http://cicispizza.com
545837923,La Calle Tacos & Snacks,Birmingham,AL,N/A,N/A,5.0,6,NO,NO,NO,NO,NO,NO,NO,N/A,5915 Trussville Crossings Pkwy,https://www.facebook.com/LaCalleTacosandSnack
22053304,Seafood Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5712 Chalkville Rd Ste 112,N/A
548638963,Guerro Mexican Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5712 Chalkville Rd,N/A
547465978,Pho Sizzle,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5880 Trussville Crossings Blvd,https://pho-sizzle-rolled-ice-cream-bubble-tea.business.site
572026185,Mr taco truck 2,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5965 Chalkville Rd,http://ordermrtacotruck2.com
470243364,Host International,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,MUNICIPAL Airport,N/A
498822769,Touchdown Bro Shette Style Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,7001 Crestwood Blvd,http://chefpeoples.com
460668358,O Sushi,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,N/A,N/A
497692040,Dawghouse Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,N/A,N/A
534213647,Ichicoro Ramen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,N/A,http://ichicoro.com
13553535,Sneaky Pete's Hot Dogs,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,58,1570 Forestdale Blvd,https://www.sneakypetes.com
20151121,El Cazador,Birmingham,AL,N/A,N/A,3.0,13,NO,NO,NO,NO,NO,NO,NO,24,1930 Edwards Lake Rd,N/A
466953265,Krispy Kreme,Birmingham,AL,N/A,N/A,3.0,18,NO,NO,NO,NO,NO,NO,NO,87,5357 Highway 280,https://krispykreme.com/location/hoover-al?y_source=1_MTE4OTc5NjEtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
475562047,Taziki’s Mediterranean Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,601 Doug Baker Blvd,https://www.tazikis.com/location/lee-branch
21787144,Cocina Superior,Birmingham,AL,five,1,N/A,N/A,NO,YES,YES,YES,YES,YES,YES,20,587 Brookwood Vlg,http://thecocinasuperior.com
475651009,Alabama Gaslight & Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5485 Highway 280,N/A
5234414,Pit Bar-B-Q Number One,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2820 Richard Arrington Jr Blvd N,N/A
2617798,Cosmo's Pizza,Birmingham,AL,N/A,N/A,4.5,10,NO,NO,NO,NO,NO,NO,NO,38,2012 Magnolia Ave S,http://www.birminghammenus.com
470788470,U China Buffet,Birmingham,AL,two half,2,N/A,N/A,NO,YES,NO,NO,NO,NO,YES,N/A,328 Palisades Blvd,N/A
475365523,Waffle House,Birmingham,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1034 20th St S,http://www.wafflehouse.com
455862239,O'Henry's Coffees,Birmingham,AL,N/A,N/A,4.5,13,NO,NO,YES,YES,NO,NO,NO,N/A,569 Brookwood Vlg,http://www.ohenryscoffee.com
465175993,Ollie Irene,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,18,2713 Culver Rd,N/A
460128294,Ruby's Cafe,Birmingham,AL,N/A,N/A,3.5,3,NO,NO,NO,NO,NO,NO,NO,N/A,7763 2nd Ave S,N/A
18491435,Wenonah Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3004 33rd St SW,N/A
469077228,Soiree Cafe,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1242 Center Point Pkwy,N/A
462486093,Starbucks Coffee,Birmingham,AL,N/A,N/A,5.0,4,NO,NO,YES,YES,NO,NO,NO,53,1654 Gadsden Hwy,https://www.starbucks.com/store-locator/store/9108
534850,The Pita Stop,Birmingham,AL,five,2,4.5,112,NO,NO,NO,NO,NO,NO,NO,49,1106 12th St S,http://www.birminghamrestaurants.com/Restaurants/Profile/The-Pita-Stop-Southside
8884122,Green Acres Cafe Centerpoint,Birmingham,AL,two half,5,4.0,2,NO,NO,NO,YES,NO,NO,NO,19,2405 Center Point Pkwy,http://greenacrescafe.com/
471110377,Pizza Hut,Birmingham,AL,one,2,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1315 Forestdale Blvd,http://www.pizzahut.com
10970877,On Tap Sports Cafe-Lakeview,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,YES,YES,NO,YES,28,737 29th St S,http://www.ontapsportscafe.com
452509660,Lola's Kitchen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1026 20th St S,N/A
7110949,Crape Myrtle's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,31,2721 Mamie L Foster,N/A
1083085,O'Henry's Coffee,Birmingham,AL,N/A,N/A,4.5,46,NO,NO,YES,YES,YES,NO,YES,31,2831 18th St S,http://www.ohenryscoffees.com
7036931,Espresso Tech Solutions,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,620 Railroad Ave,http://espressotechsolutions.com
464740718,The Summit Lifestyle Center,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,233 Summit Pkwy,N/A
473169942,Green Acres West,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1749 Pearson Ave SW,N/A
470261365,Vnj Inc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,209 Lakeshore Pkwy,N/A
470680536,Wingo's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4201 Court K,N/A
467800244,Ocarrs,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,3152 Heights Vlg,http://www.ocarrs.com
465186801,Suburban Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3154 Heights Vlg,N/A
465682383,Steele's,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,8 Perimeter Park S,http://www.hilton.com
845155,Waffle House,Birmingham,AL,N/A,N/A,4.0,7,YES,NO,NO,NO,YES,NO,NO,69,9227 Parkway E,http://www.wafflehouse.com
456055512,Papa Murphy's Take N Bake Pizza,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,29,1580 Montgomery Hwy,http://www.papamurphys.com
467891414,China Buffet,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,N/A,1181 Huffman Rd,http://www.chinabuffet.net
452636734,O'Henry's Coffees,Birmingham,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,YES,31,1901 6th Ave N,http://www.ohenryscoffee.com
460642127,Little Caesars,Birmingham,AL,four,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,65,4608 Avenue W,http://littlecaesars.com
475585051,Little Caesars Pizza,Birmingham,AL,one,2,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5980 Chalkville Mountain Rd,http://www.littlecaesars.com
22123921,Little Caesars Pizza,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,65,1189 Center Point Pkwy,https://littlecaesars.com/en-us/store/8751
6138675,Zoe's Kitchen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,29,2931 2nd Ave S,http://www.zoeskitchen.com
5679252,Lucy's Coffee & Tea,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,YES,YES,NO,YES,29,2007 University Blvd,http://lucyscoffeeandtea.com
9851763,Purple Onion,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1017 20th St S,N/A
450945520,Saloon,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,NO,32,1105 20th St S,N/A
460133224,Meat's Diner,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,541 Graymont Ave W,N/A
11380441,Sammy's Sandwich Shop,Birmingham,AL,N/A,N/A,5.0,15,NO,NO,NO,NO,YES,NO,NO,58,4921 Messer Airport Hwy,http://www.facebook.com/profile.php?id=120102654673094
3685198,Salsarita's Fresh Cantina,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1831 28th Ave S,N/A
10726300,Zoes Kitchen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,YES,NO,NO,YES,N/A,1830 29th Ave S,http://www.zoeskitchen.com
469166985,Forks & Spoons,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,13,400 Pinson Valley Pkwy,N/A
465319393,Camp Taco,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,YES,YES,YES,NO,NO,N/A,436 Green Springs Hwy,N/A
480609133,Mrs Nadia's Cafe & Grill,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,11,1806 Avenue V,N/A
5307507,Lena's Ole Hickory Restaurant,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,38,3103 Ensley 5 Points W Ave,https://mississippidiner.com
14109425,Thomas Delicatessen,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,37,738 Carline Ave,N/A
470428276,Southern Cuisine,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,7632 5th Ave N,N/A
456064063,Chan's Chow Hall,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1738 30th Street Ensley,N/A
460244715,Madi & Ganesh Inc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,14,1145 Forestdale Blvd,N/A
465172140,Fitzgerald Deli,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,2601 Carson Rd,https://www.jeffersonstate.edu/all-locations
6501493,Campus Dining Inc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,12,5452 Cahaba Valley Rd,http://www.campusdining.net
472934417,Highland Gourmet Scones,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,210 Cahaba Valley Rd,N/A
474533832,Coosa Riverkeeper Inc,Birmingham,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,13521 Old Highway 280 Ste 133,http://www.coosariver.org
467035254,Momma Goldberg's Deli,Birmingham,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,NO,YES,13,4710 Frank St Ste 124,http://www.mommagoldbergsdeli.com/trussville
475562054,Taziki’s Mediterranean Cafe,Birmingham,AL,four half,8,4.0,59,NO,NO,NO,NO,NO,NO,NO,N/A,301 18th St S,http://tazikiscafe.com/location/med-center
452229379,El Taco Loco,Birmingham,AL,five,1,4.0,4,NO,YES,NO,NO,NO,NO,NO,14,702 Valley Ave,https://www.facebook.com/pages/el-taco-loco/152909411414251
459201598,Papa Murphy's Take N Bake Pizza,Birmingham,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,437 Green Springs Hwy Ste 121,http://www.papamurphys.com
460125621,Panera Bread,Birmingham,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,143 Summit Pkwy,http://www.panerabread.com
